sample_id,file_path,category,subcategory,instrument,tags,duration,sample_rate,source,source_id,license,pitch,dynamic,technique,description
nature_human_speech_0430,data/corpus/nature/human/nature_human_speech_0430.wav,nature,human,speech,speech;clean;read,16.54,22050,LibriSpeech,1993-147149-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0431,data/corpus/nature/human/nature_human_speech_0431.wav,nature,human,speech,speech;clean;read,10.7,22050,LibriSpeech,1993-147149-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0432,data/corpus/nature/human/nature_human_speech_0432.wav,nature,human,speech,speech;clean;read,11.69,22050,LibriSpeech,1993-147149-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0433,data/corpus/nature/human/nature_human_speech_0433.wav,nature,human,speech,speech;clean;read,9.645,22050,LibriSpeech,1993-147149-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0434,data/corpus/nature/human/nature_human_speech_0434.wav,nature,human,speech,speech;clean;read,2.255,22050,LibriSpeech,1993-147149-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0435,data/corpus/nature/human/nature_human_speech_0435.wav,nature,human,speech,speech;clean;read,16.9,22050,LibriSpeech,1993-147149-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0436,data/corpus/nature/human/nature_human_speech_0436.wav,nature,human,speech,speech;clean;read,10.17,22050,LibriSpeech,1993-147149-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0437,data/corpus/nature/human/nature_human_speech_0437.wav,nature,human,speech,speech;clean;read,11.665,22050,LibriSpeech,1993-147149-0029.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0438,data/corpus/nature/human/nature_human_speech_0438.wav,nature,human,speech,speech;clean;read,15.52,22050,LibriSpeech,1993-147149-0030.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147149
nature_human_speech_0439,data/corpus/nature/human/nature_human_speech_0439.wav,nature,human,speech,speech;clean;read,8.42,22050,LibriSpeech,1993-147964-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0440,data/corpus/nature/human/nature_human_speech_0440.wav,nature,human,speech,speech;clean;read,4.75,22050,LibriSpeech,1993-147964-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0441,data/corpus/nature/human/nature_human_speech_0441.wav,nature,human,speech,speech;clean;read,6.33,22050,LibriSpeech,1993-147964-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0442,data/corpus/nature/human/nature_human_speech_0442.wav,nature,human,speech,speech;clean;read,4.685,22050,LibriSpeech,1993-147964-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0443,data/corpus/nature/human/nature_human_speech_0443.wav,nature,human,speech,speech;clean;read,7.3,22050,LibriSpeech,1993-147964-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0444,data/corpus/nature/human/nature_human_speech_0444.wav,nature,human,speech,speech;clean;read,10.515,22050,LibriSpeech,1993-147964-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0445,data/corpus/nature/human/nature_human_speech_0445.wav,nature,human,speech,speech;clean;read,3.47,22050,LibriSpeech,1993-147964-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0446,data/corpus/nature/human/nature_human_speech_0446.wav,nature,human,speech,speech;clean;read,6.865,22050,LibriSpeech,1993-147964-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0447,data/corpus/nature/human/nature_human_speech_0447.wav,nature,human,speech,speech;clean;read,7.04,22050,LibriSpeech,1993-147964-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0448,data/corpus/nature/human/nature_human_speech_0448.wav,nature,human,speech,speech;clean;read,8.97,22050,LibriSpeech,1993-147964-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0449,data/corpus/nature/human/nature_human_speech_0449.wav,nature,human,speech,speech;clean;read,20.565,22050,LibriSpeech,1993-147964-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147964
nature_human_speech_0450,data/corpus/nature/human/nature_human_speech_0450.wav,nature,human,speech,speech;clean;read,4.37,22050,LibriSpeech,1993-147965-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0451,data/corpus/nature/human/nature_human_speech_0451.wav,nature,human,speech,speech;clean;read,2.685,22050,LibriSpeech,1993-147965-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0452,data/corpus/nature/human/nature_human_speech_0452.wav,nature,human,speech,speech;clean;read,9.36,22050,LibriSpeech,1993-147965-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0453,data/corpus/nature/human/nature_human_speech_0453.wav,nature,human,speech,speech;clean;read,7.375,22050,LibriSpeech,1993-147965-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0454,data/corpus/nature/human/nature_human_speech_0454.wav,nature,human,speech,speech;clean;read,2.915,22050,LibriSpeech,1993-147965-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0455,data/corpus/nature/human/nature_human_speech_0455.wav,nature,human,speech,speech;clean;read,8.66,22050,LibriSpeech,1993-147965-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0456,data/corpus/nature/human/nature_human_speech_0456.wav,nature,human,speech,speech;clean;read,8.83,22050,LibriSpeech,1993-147965-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0457,data/corpus/nature/human/nature_human_speech_0457.wav,nature,human,speech,speech;clean;read,7.57,22050,LibriSpeech,1993-147965-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0458,data/corpus/nature/human/nature_human_speech_0458.wav,nature,human,speech,speech;clean;read,5.5,22050,LibriSpeech,1993-147965-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147965
nature_human_speech_0459,data/corpus/nature/human/nature_human_speech_0459.wav,nature,human,speech,speech;clean;read,11.135,22050,LibriSpeech,1993-147966-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0460,data/corpus/nature/human/nature_human_speech_0460.wav,nature,human,speech,speech;clean;read,12.565,22050,LibriSpeech,1993-147966-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0461,data/corpus/nature/human/nature_human_speech_0461.wav,nature,human,speech,speech;clean;read,4.185,22050,LibriSpeech,1993-147966-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0462,data/corpus/nature/human/nature_human_speech_0462.wav,nature,human,speech,speech;clean;read,2.595,22050,LibriSpeech,1993-147966-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0463,data/corpus/nature/human/nature_human_speech_0463.wav,nature,human,speech,speech;clean;read,4.865,22050,LibriSpeech,1993-147966-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0464,data/corpus/nature/human/nature_human_speech_0464.wav,nature,human,speech,speech;clean;read,3.345,22050,LibriSpeech,1993-147966-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0465,data/corpus/nature/human/nature_human_speech_0465.wav,nature,human,speech,speech;clean;read,3.29,22050,LibriSpeech,1993-147966-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1993-147966
nature_human_speech_0466,data/corpus/nature/human/nature_human_speech_0466.wav,nature,human,speech,speech;clean;read,9.02,22050,LibriSpeech,2035-147960-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0467,data/corpus/nature/human/nature_human_speech_0467.wav,nature,human,speech,speech;clean;read,3.925,22050,LibriSpeech,2035-147960-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0468,data/corpus/nature/human/nature_human_speech_0468.wav,nature,human,speech,speech;clean;read,8.84,22050,LibriSpeech,2035-147960-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0469,data/corpus/nature/human/nature_human_speech_0469.wav,nature,human,speech,speech;clean;read,5.84,22050,LibriSpeech,2035-147960-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0470,data/corpus/nature/human/nature_human_speech_0470.wav,nature,human,speech,speech;clean;read,4.17,22050,LibriSpeech,2035-147960-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0471,data/corpus/nature/human/nature_human_speech_0471.wav,nature,human,speech,speech;clean;read,6.585,22050,LibriSpeech,2035-147960-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0472,data/corpus/nature/human/nature_human_speech_0472.wav,nature,human,speech,speech;clean;read,3.315,22050,LibriSpeech,2035-147960-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0473,data/corpus/nature/human/nature_human_speech_0473.wav,nature,human,speech,speech;clean;read,4.6,22050,LibriSpeech,2035-147960-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0474,data/corpus/nature/human/nature_human_speech_0474.wav,nature,human,speech,speech;clean;read,6.21,22050,LibriSpeech,2035-147960-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0475,data/corpus/nature/human/nature_human_speech_0475.wav,nature,human,speech,speech;clean;read,3.5,22050,LibriSpeech,2035-147960-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0476,data/corpus/nature/human/nature_human_speech_0476.wav,nature,human,speech,speech;clean;read,9.585,22050,LibriSpeech,2035-147960-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0477,data/corpus/nature/human/nature_human_speech_0477.wav,nature,human,speech,speech;clean;read,4.38,22050,LibriSpeech,2035-147960-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0478,data/corpus/nature/human/nature_human_speech_0478.wav,nature,human,speech,speech;clean;read,4.255,22050,LibriSpeech,2035-147960-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0479,data/corpus/nature/human/nature_human_speech_0479.wav,nature,human,speech,speech;clean;read,2.675,22050,LibriSpeech,2035-147960-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0480,data/corpus/nature/human/nature_human_speech_0480.wav,nature,human,speech,speech;clean;read,4.465,22050,LibriSpeech,2035-147960-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0481,data/corpus/nature/human/nature_human_speech_0481.wav,nature,human,speech,speech;clean;read,1.56,22050,LibriSpeech,2035-147960-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0482,data/corpus/nature/human/nature_human_speech_0482.wav,nature,human,speech,speech;clean;read,4.895,22050,LibriSpeech,2035-147960-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147960
nature_human_speech_0483,data/corpus/nature/human/nature_human_speech_0483.wav,nature,human,speech,speech;clean;read,15.07,22050,LibriSpeech,2035-147961-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0484,data/corpus/nature/human/nature_human_speech_0484.wav,nature,human,speech,speech;clean;read,4.415,22050,LibriSpeech,2035-147961-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0485,data/corpus/nature/human/nature_human_speech_0485.wav,nature,human,speech,speech;clean;read,6.995,22050,LibriSpeech,2035-147961-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0486,data/corpus/nature/human/nature_human_speech_0486.wav,nature,human,speech,speech;clean;read,2.695,22050,LibriSpeech,2035-147961-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0487,data/corpus/nature/human/nature_human_speech_0487.wav,nature,human,speech,speech;clean;read,5.965,22050,LibriSpeech,2035-147961-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0488,data/corpus/nature/human/nature_human_speech_0488.wav,nature,human,speech,speech;clean;read,9.42,22050,LibriSpeech,2035-147961-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0489,data/corpus/nature/human/nature_human_speech_0489.wav,nature,human,speech,speech;clean;read,2.795,22050,LibriSpeech,2035-147961-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0490,data/corpus/nature/human/nature_human_speech_0490.wav,nature,human,speech,speech;clean;read,3.1,22050,LibriSpeech,2035-147961-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0491,data/corpus/nature/human/nature_human_speech_0491.wav,nature,human,speech,speech;clean;read,4.25,22050,LibriSpeech,2035-147961-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0492,data/corpus/nature/human/nature_human_speech_0492.wav,nature,human,speech,speech;clean;read,2.875,22050,LibriSpeech,2035-147961-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0493,data/corpus/nature/human/nature_human_speech_0493.wav,nature,human,speech,speech;clean;read,2.91,22050,LibriSpeech,2035-147961-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0494,data/corpus/nature/human/nature_human_speech_0494.wav,nature,human,speech,speech;clean;read,5.72,22050,LibriSpeech,2035-147961-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0495,data/corpus/nature/human/nature_human_speech_0495.wav,nature,human,speech,speech;clean;read,4.025,22050,LibriSpeech,2035-147961-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0496,data/corpus/nature/human/nature_human_speech_0496.wav,nature,human,speech,speech;clean;read,4.98,22050,LibriSpeech,2035-147961-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0497,data/corpus/nature/human/nature_human_speech_0497.wav,nature,human,speech,speech;clean;read,3.92,22050,LibriSpeech,2035-147961-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0498,data/corpus/nature/human/nature_human_speech_0498.wav,nature,human,speech,speech;clean;read,2.785,22050,LibriSpeech,2035-147961-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0499,data/corpus/nature/human/nature_human_speech_0499.wav,nature,human,speech,speech;clean;read,3.265,22050,LibriSpeech,2035-147961-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0500,data/corpus/nature/human/nature_human_speech_0500.wav,nature,human,speech,speech;clean;read,2.01,22050,LibriSpeech,2035-147961-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0501,data/corpus/nature/human/nature_human_speech_0501.wav,nature,human,speech,speech;clean;read,5.59,22050,LibriSpeech,2035-147961-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0502,data/corpus/nature/human/nature_human_speech_0502.wav,nature,human,speech,speech;clean;read,4.77,22050,LibriSpeech,2035-147961-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0503,data/corpus/nature/human/nature_human_speech_0503.wav,nature,human,speech,speech;clean;read,3.63,22050,LibriSpeech,2035-147961-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0504,data/corpus/nature/human/nature_human_speech_0504.wav,nature,human,speech,speech;clean;read,10.895,22050,LibriSpeech,2035-147961-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0505,data/corpus/nature/human/nature_human_speech_0505.wav,nature,human,speech,speech;clean;read,3.415,22050,LibriSpeech,2035-147961-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0506,data/corpus/nature/human/nature_human_speech_0506.wav,nature,human,speech,speech;clean;read,4.31,22050,LibriSpeech,2035-147961-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0507,data/corpus/nature/human/nature_human_speech_0507.wav,nature,human,speech,speech;clean;read,3.81,22050,LibriSpeech,2035-147961-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0508,data/corpus/nature/human/nature_human_speech_0508.wav,nature,human,speech,speech;clean;read,5.525,22050,LibriSpeech,2035-147961-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0509,data/corpus/nature/human/nature_human_speech_0509.wav,nature,human,speech,speech;clean;read,2.875,22050,LibriSpeech,2035-147961-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0510,data/corpus/nature/human/nature_human_speech_0510.wav,nature,human,speech,speech;clean;read,2.875,22050,LibriSpeech,2035-147961-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
nature_human_speech_0511,data/corpus/nature/human/nature_human_speech_0511.wav,nature,human,speech,speech;clean;read,2.705,22050,LibriSpeech,2035-147961-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 2035-147961
